"id","id_subj","round","session","period","id_grp","grp","time","time_start","duration","links","payoff"
"142","35","3","1","1","47","1","1558689785","1558689495","255","[42,41,50,37,27,1,33,44,49,31,17,16,14,23,45,30,13,28,2,40]","30.1"
"143","43","3","1","1","16","1","1558689773","1558689495","255","[38,36,50,2]","150"
"144","21","3","1","1","46","1","1558689790","1558689495","255","[26,37,27,11,30,24,28]","110"
"145","29","3","1","1","3","1","1558689789","1558689495","255","[1,7,8,45]","150"
"146","20","3","1","1","41","1","1558689789","1558689495","255","[18,11,39,9]","150"
"147","10","3","1","1","33","1","1558689789","1558689495","255","[1,12]","83"
"148","37","3","1","1","32","1","1558689754","1558689495","255","[9,38,47,40,28]","150"
"149","48","3","1","1","17","1","1558689782","1558689495","255","[9,30,50,15,29]","150"
"150","11","3","1","1","13","1","1558689741","1558689495","255","[36,22,33,17,20,40,41,47,25,24]","70"
"152","50","4","1","1","19","1","1558690071","1558689925","295","[23,9,38,20,3]","151.2"
"151","47","4","1","1","33","1","1558690076","1558689925","295","[29,22]","151.2"
"153","40","4","1","1","10","1","1558689948","1558689925","295","[36,49,15,27]","111.2"
"154","18","4","1","1","20","1","1558690059","1558689925","295","[5,21,48,39,41,12]","151.2"
"155","6","4","1","1","41","1","1558690075","1558689925","295","[26,37,35,4,32,50]","47.4"
"156","25","4","1","1","42","1","1558690063","1558689925","295","[1,37,40,11,49]","151.2"
"157","14","4","1","1","15","1","1558690072","1558689925","295","[38,18,26,10,42,13,35,14,40,41,43,34,28,19]","31.2"
"158","39","4","1","1","48","1","1558690055","1558689925","295","[45,39,46]","151.2"
"159","16","4","1","1","31","1","1558690063","1558689925","295","[28,23,49,42,20,41,47,15,19,13,45,43,35,37,44,21,36]","31.2"
"160","21","4","1","1","47","1","1558690077","1558689925","295","[37,21,46,23,50]","111.2"
"161","32","4","1","1","14","1","1558690078","1558689925","295","[27,1,16,35,41,33,28,9,12,29,19,34]","31.2"
"162","22","4","1","1","17","1","1558690068","1558689925","295","[32,24,39,23,47,29]","111.2"
"163","23","4","1","1","39","1","1558690073","1558689925","295","[17,48,50]","151.2"
"164","11","4","1","1","12","1","1558690074","1558689925","295","[49,27,2]","118.5"
"165","38","4","1","1","9","1","1558690051","1558689925","295","[36,11,33,32,26,7,6,37,25,45,14,44,50,16,19,43,4,28,40,22]","66.3"
"166","44","4","1","1","44","1","1558690073","1558689925","295","[10,35,48,19,41,43,31,15,9,25,8,32,14]","31.2"
"167","42","4","1","1","46","1","1558690075","1558689925","295","[47,48,36,42,26,3,50]","71.2"
"168","45","4","1","1","18","1","1558690076","1558689925","295","[38,2,43,29]","151.2"
"169","29","4","1","1","1","1","1558690069","1558689925","295","[28,14,42]","151.2"
"170","27","4","1","1","24","1","1558690076","1558689925","295","[17,32,31,43,42,50,46,23]","151.2"
"171","19","4","1","1","16","1","1558690078","1558689925","295","[33,22,11,29,8,36,9]","111.2"
"172","30","4","1","1","30","1","1558690068","1558689925","295","[11,34,19,27,33,36,26,41]","151.2"
"173","17","4","1","1","3","1","1558690075","1558689925","295","[46,19]","151.2"
"174","34","4","1","1","6","1","1558690069","1558689925","295","[40,9,24]","151.2"
"175","15","4","1","1","25","1","1558690072","1558689925","295","[49,28,26,33,15,16,44,36]","111.2"
"176","43","4","1","1","45","1","1558690076","1558689925","295","[32,9,21,5,22]","151.2"
"177","24","4","1","1","32","1","1558690076","1558689925","295","[37,25,46,44,10,24]","111.2"
"178","26","4","1","1","11","1","1558690078","1558689925","295","[38,1,18,15,12,35,6,28]","367.4"
"179","13","4","1","1","8","1","1558690072","1558689925","295","[29,16,10,11,28,50,26,20,5,46,1,23,4,37,47,15,22,43,13,44,40,21]","-8.8"
"180","4","4","1","1","4","1","1558690059","1558689925","295","[35,39,28,41]","107.6"
"181","49","4","1","1","49","1","1558690077","1558689925","295","[10,42,31]","111.2"
"182","8","4","1","1","40","1","1558690073","1558689925","295","[8,21,6,35,9,15]","-8.8"
"183","36","4","1","1","26","1","1558690063","1558689925","295","[43,15,30,2,25]","111.2"
"184","31","4","1","1","50","1","1558690078","1558689925","295","[32,35,28,10,8,46,43,30,11,12,47]","111.2"
"185","35","4","1","1","23","1","1558690076","1558689925","295","[38,45,22,17,5,33,43,37,39,41,12]","151.2"
"186","46","4","1","1","2","1","1558690077","1558689925","295","[18,43,27,29,11,10]","151.2"
"187","3","4","1","1","36","1","1558690075","1558689925","295","[50,16,25]","151.2"
"188","7","4","1","1","27","1","1558690070","1558689925","295","[35,2,44,8,14,10,1,12,37,32,25]","146.3"
"189","33","4","1","1","35","1","1558690068","1558689925","295","[38,47,14,40,27]","111.2"
"190","10","4","1","1","5","1","1558690076","1558689925","295","[7,20,22,23]","111.2"
"191","12","4","1","1","38","1","1558689980","1558689925","295","[11,15,18,30,43,22,20]","538.2"
"192","5","4","1","1","43","1","1558690075","1558689925","295","[37,31]","151.2"
"193","41","4","1","1","7","1","1558690076","1558689925","295","[15,8,39,12,32,49,9,22]","118.5"
"194","1","4","1","1","13","1","1558690067","1558689925","295","[8,47,15,50,31,29,11]","111.2"
"195","20","4","1","1","29","1","1558690078","1558689925","295","[19,11,26,33,4,34]","151.2"
"196","28","4","1","1","34","1","1558690060","1558689925","295","[36,14,42,30,29,33]","111.2"
"197","37","4","1","1","22","1","1558690075","1558689925","295","[19,33,29,5]","151.2"
"198","48","4","1","1","37","1","1558690076","1558689925","295","[48,27,43,32]","111.2"
"199","2","4","1","1","21","1","1558690060","1558689925","295","[47,20,31,13,40,35,45,19,8,2,11,4,48,39,34,27,22,25,18,12]","-8.8"
"200","9","4","1","1","28","1","1558690070","1558689925","295","[11,4]","222.4"
"201","18","5","1","1","33","1","1558690423","1558690331","153","[6,13,25]","155.9"
"202","6","5","1","1","21","1","1558690420","1558690331","153","[14,38,43,27]","115.9"
"203","23","5","1","1","38","1","1558690421","1558690331","153","[21,19]","155.9"
"204","43","5","1","1","3","1","1558690428","1558690331","153","[33,11,23,39,5,18,9,35,17]","115.9"
"205","13","5","1","1","17","1","1558690427","1558690331","153","[49,28,25,41,18,26,10,35,29,15,43,13,21,40,3,50,9,32,46,6,33,7,2,30,16,42,48,12,31,1,44,8,11,45,23,22,34,37,5,47]","-164.1"
"206","24","5","1","1","39","1","1558690429","1558690331","153","[34,13,43,48,40,28,45,11,23,8,1,30,2]","75.9"
"207","1","5","1","1","8","1","1558690413","1558690331","153","[47,15,34,9,12,44]","75.9"
"208","42","5","1","1","24","1","1558690429","1558690331","153","[30,18,29]","155.9"
"209","25","5","1","1","14","1","1558690397","1558690331","153","[34,21,18]","155.9"
"210","48","5","1","1","27","1","1558690424","1558690331","153","[11,16,4,47,15,45,39,25,21]","115.9"
"211","50","5","1","1","1","1","1558690420","1558690331","153","[12,47,41]","115.9"
"212","22","5","1","1","41","1","1558690425","1558690331","153","[1,17,16,26]","75.9"
"213","32","5","1","1","37","1","1558690409","1558690331","153","[26,17,5,43,8,23,22,11,25]","115.9"
"214","31","5","1","1","26","1","1558690419","1558690331","153","[10,41,46,45,11,25]","155.9"
"215","36","5","1","1","6","1","1558690425","1558690331","153","[33,5,36,30,9]","115.9"
"216","16","5","1","1","13","1","1558690426","1558690331","153","[25,32,9,33,4,31,29,17,36,37]","115.9"
"217","29","5","1","1","46","1","1558690412","1558690331","153","[20,31]","203.6"
"218","11","5","1","1","11","1","1558690427","1558690331","153","[47,36,7,15,31]","35.9"
"219","20","5","1","1","23","1","1558690401","1558690331","153","[30,11]","121.2"
"220","27","5","1","1","10","1","1558690421","1558690331","153","[28,26,29,44,6,30,19]","115.9"
"221","38","5","1","1","36","1","1558690415","1558690331","153","[10,25,28,15,24,29,46,11,35,9,6,2,30]","-4.1"
"222","15","5","1","1","35","1","1558690429","1558690331","153","[32,49,9,25,3,6,36,17]","75.9"
"223","9","5","1","1","43","1","1558690410","1558690331","153","[5,42,37]","155.9"
"224","14","5","1","1","18","1","1558690422","1558690331","153","[14,11,1,38,8,29,2,3,24,48,6,23,34,25,10,32,16]","113.7"
"225","45","5","1","1","48","1","1558690422","1558690331","153","[12,18,39]","115.9"
"226","44","5","1","1","28","1","1558690423","1558690331","153","[12,29,31]","121.2"
"227","19","5","1","1","2","1","1558690429","1558690331","153","[1,15,18,13,11,39,27,36]","115.9"
"228","34","5","1","1","7","1","1558690426","1558690331","153","[17,11]","155.9"
"229","4","5","1","1","4","1","1558690428","1558690331","153","[50,23,40,13]","115.9"
"230","10","5","1","1","30","1","1558690386","1558690331","153","[5,7,24,23,45]","273.7"
"231","47","5","1","1","25","1","1558690427","1558690331","153","[36,44]","155.9"
"232","41","5","1","1","44","1","1558690421","1558690331","153","[1,5,25,29,42,31,45,10]","115.9"
"233","40","5","1","1","9","1","1558690362","1558690331","153","[8,31,6]","115.9"
"234","46","5","1","1","40","1","1558690427","1558690331","153","[4,19,39]","115.9"
"235","3","5","1","1","42","1","1558690426","1558690331","153","[43,45,17]","155.9"
"236","33","5","1","1","19","1","1558690419","1558690331","153","[38,8,40,11,9,23]","155.9"
"237","30","5","1","1","20","1","1558690424","1558690331","153","[17,30,19,11,39,46]","84.4"
"238","35","5","1","1","34","1","1558690427","1558690331","153","[8,31,23,5,39]","115.9"
"239","5","5","1","1","49","1","1558690353","1558690331","153","[35,17]","155.9"
"240","8","5","1","1","16","1","1558690404","1558690331","153","[38,27,18,40,37,3,17,41]","75.9"
"241","28","5","1","1","31","1","1558690424","1558690331","153","[24,5,11,23,46,9]","388.5"
"242","26","5","1","1","15","1","1558690414","1558690331","153","[1,8,18,47,31,11,22,34,5]","115.9"
"243","37","5","1","1","47","1","1558690424","1558690331","153","[1,5,9,42,20,25,11,27]","115.9"
"244","12","5","1","1","22","1","1558690390","1558690331","153","[44,40,15,42,37]","155.9"
"245","39","5","1","1","5","1","1558690416","1558690331","153","[50,34]","155.9"
"246","21","5","1","1","29","1","1558690423","1558690331","153","[38,1,8,14,28,10,20,41,36]","273.7"
"247","7","5","1","1","45","1","1558690427","1558690331","153","[35,23,44,30]","155.9"
"248","2","5","1","1","12","1","1558690428","1558690331","153","[49,33,8,9,24,11,30,23,48,17,1]","75.9"
"249","17","5","1","1","50","1","1558690414","1558690331","153","[44,5,4]","155.9"
"250","49","5","1","1","32","1","1558690427","1558690331","153","[18,3]","121.2"
"251","22","6","1","1","37","1","1558690964","1558690719","98","[46,21]","141.2"
"252","50","6","1","1","33","1","1558690998","1558690719","98","[15,36,26,13]","141.2"
"253","48","6","1","1","14","1","1558690998","1558690719","98","[24,44,17,28,11,33,13,39,34,46,5,40]","141.2"
"254","19","6","1","1","19","1","1558690998","1558690719","98","[1,27,11,6,30,36,17,13]","249.1"
"255","23","6","1","1","49","1","1558690976","1558690719","98","[39,25]","141.2"
"256","29","6","1","1","38","1","1558690998","1558690719","98","[21,44,35]","141.2"
"257","13","6","1","1","15","1","1558690943","1558690719","98","[40,44,47]","-31.6"
"258","43","6","1","1","16","1","1558690998","1558690719","98","[43,44,25,24,27,19,7,9,21]","141.2"
"259","2","6","1","1","36","1","1558690999","1558690719","98","[9,7]","274.4"
"260","18","6","1","1","24","1","1558690988","1558690719","98","[19,43,7,6,30]","56.5"
"261","6","6","1","1","34","1","1558690973","1558690719","98","[14,7,36,29,31,30]","141.2"
"262","5","6","1","1","46","1","1558690990","1558690719","98","[25,23,26,31,37]","141.2"
"263","47","6","1","1","22","1","1558690997","1558690719","98","[11,13]","141.2"
"264","8","6","1","1","1","1","1558690999","1558690719","98","[7,8,47,11,32,2]","101.2"
"265","44","6","1","1","2","1","1558690988","1558690719","98","[23,19,1,36,32,48]","101.2"
"266","46","6","1","1","39","1","1558690991","1558690719","98","[27,35,49,12]","101.2"
"267","9","6","1","1","8","1","1558690992","1558690719","98","[45,1]","141.2"
"268","16","6","1","1","32","1","1558690988","1558690719","98","[49,7,22,44,11,14,34,13,29,1,39,47,4,16,31,6,21,36,46,20,12,38,45,28,25,43,42,41,50,19,18,48,2,8]","-18.8"
"269","31","6","1","1","3","1","1558690989","1558690719","98","[34,10,21,48,20,26]","141.2"
